sim_to_OFF,sim_to_NOT,escaped
0.99175966,0.5143374,False
0.9936674,0.7743001,False
0.98709095,0.7963394,False
0.94300735,0.66343355,False
0.9981903,0.44322154,False
0.95621675,0.5990473,False
0.8981798,0.6896751,False
0.9752304,0.659441,False
0.97937965,0.7439807,False
0.94880104,0.57035613,False
0.99997735,0.7884178,False
0.9649206,0.5684732,False
0.9790238,0.51952714,False
0.99695104,0.56572586,False
0.9835651,0.78183275,False
0.9838611,0.46104294,False
0.97868425,0.7106947,False
0.9981857,0.54482746,False
0.9357815,0.5707375,False
0.99946326,0.7198417,False
0.9762144,0.50087136,False
0.9010619,0.4389942,False
0.9965805,0.50790334,False
0.93946266,0.7156679,False
0.93450063,0.6616137,False
0.9038298,0.65673506,False
0.9172572,0.44549885,False
0.9999608,0.5696856,False
0.9215317,0.4717849,False
0.9142399,0.647205,False
0.99859875,0.6928462,False
0.9401422,0.6662138,False
0.98982584,0.4257597,False
0.9257436,0.69060993,False
0.8349935,0.4851911,False
0.99808073,0.61050415,False
0.93484986,0.5056927,False
0.96422815,0.81750053,False
0.9955392,0.6925927,False
0.93747115,0.7763339,False
0.989709,0.7012225,False
0.886958,0.6646774,False
0.90775716,0.6655982,False
0.9997314,0.5971898,False
0.9998288,0.5030528,False
0.99012446,0.4525833,False
0.9999967,0.6047703,False
0.9961367,0.49321014,False
0.96989435,0.56522,False
0.9953068,0.60855055,False
0.9585718,0.6464907,False
0.9868833,0.5713339,False
0.9784448,0.46185645,False
0.98021424,0.58012754,False
0.9554553,0.44370693,False
0.9828773,0.6548233,False
0.9997573,0.6868067,False
0.9856273,0.5897088,False
0.93449116,0.74998975,False
0.9999574,0.80533373,False
0.97114366,0.5693239,False
0.88336873,0.6941528,False
0.9893235,0.67166495,False
0.9928813,0.80562127,False
0.88869506,0.5119194,False
0.99967635,0.62143636,False
0.990996,0.59259355,False
0.97509146,0.7292657,False
0.99548215,0.5425097,False
0.9843714,0.7701761,False
0.9803641,0.90546703,False
0.9217658,0.55600023,False
0.92805946,0.50309116,False
0.94930065,0.43205562,False
0.9605757,0.7334044,False
0.9983305,0.43584633,False
0.99457955,0.5142231,False
0.9937428,0.5020862,False
0.91911787,0.6181573,False
0.9930493,0.4669881,False
0.9755461,0.45918906,False
0.9946997,0.49554855,False
0.890808,0.53873503,False
0.99974084,0.6802672,False
0.98893356,0.5605718,False
0.99389005,0.8059093,False
0.97332585,0.5535135,False
0.92712617,0.5024648,False
0.9876903,0.73573637,False
0.9973092,0.44932276,False
0.993392,0.34713608,False
0.93124056,0.61062706,False
0.99481654,0.77319413,False
0.9977039,0.5431644,False
0.99991226,0.55354357,False
0.97203285,0.68001306,False
0.95448136,0.5004196,False
0.9597492,0.4937008,False
0.99414724,0.6806475,False
0.99130446,0.57712114,False
0.9799482,0.49398407,False
0.8982421,0.6981032,False
0.9060676,0.5720162,False
0.9428972,0.67791843,False
0.9933604,0.67557824,False
0.989072,0.60020226,False
0.9466323,0.5071338,False
0.9823291,0.59574777,False
0.9602388,0.5979774,False
0.9990541,0.4914873,False
0.97981733,0.59315383,False
0.9964602,0.6678133,False
0.91428936,0.54291487,False
0.9125908,0.52938676,False
0.97844195,0.4960933,False
0.9971491,0.6327406,False
0.9997129,0.40200302,False
0.9931265,0.57741606,False
0.9973274,0.7409632,False
0.99646235,0.45975682,False
0.930559,0.6262541,False
0.97204876,0.557047,False
0.9938509,0.445553,False
0.99433196,0.668066,False
0.8619073,0.5507875,False
0.9929178,0.6602167,False
0.9649411,0.56776637,False
0.9514489,0.56845254,False
0.9715353,0.62477845,False
0.94366103,0.74730253,False
0.90249157,0.50934625,False
0.9824014,0.51991063,False
